id_obra,contratada,data_fim_previsto,data_inicio,descricao,municipio,percentual_executado,status,valor,
2574,AMP ENGENHARIA,"Sat, 07 Dec 2013","Thu, 04 Aug 2011",CONSTRUÇÃO DO GINASIO POLIESPORTIVO DA URCA  NO MUNICIPIO DE CRATO- CE,CRATO,100.00,Concluída,3328460.95,
7207,TECNOCON,"Tue, 06 Sep 2016","Mon, 25 Feb 2013","CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DAS OBRAS DE URBANIZAÇÃO E DO SISTEMA VIÁRIO DE CONTORNO LINDEIRO AO RIO COCÓ, TRECHO III, INICIANDO NA AV. PAULINO ROCHA ATÉ A BR116",FORTALEZA,75.66,Concluída,11492979.57,
5773,BORGES & LIMA CONSTRUÇÕES,"Mon, 21 Dec 2009","Mon, 24 Aug 2009",CONSTRUÇÃO DE UMA ESCOLA DE QUATRO SALAS TIPO ESPAÇO EDUCATIVO URBANO LL CONST DA EDEFM DE BURITI,ITAPIPOCA,100.00,Concluída,317889.88,
7389,CONCRETIZA,"Sun, 10 Jun 2018","Thu, 21 Jan 2016","OBRA DE REFORMA E AMPLIAÇÃO DO 6ª DISTRITO POLICIAL, EM FORTALEZA-CE",FORTALEZA,94.80,Em Execução,596298.16,
4580,NOVO HORIZONTE CONTAINERS,"Thu, 07 Jul 2016","Fri, 16 Jul 2010","PENTECOSTE - AQUISIÇÃO DE MÓDULOS PARA IMPLANTAÇÃO DE UNIDADES DE PRONTO ATENDIMENTO DE SAÚDE, INCLUINDO A INSTALAÇÃO, MONTAGEM E ASSISTÊNCIA TÉCNICA",PENTECOSTE,100.00,Concluída,1907500.00,
7438,CONSTRUTORA CONCRETO,"Sat, 20 Jan 2018","Tue, 23 Aug 2016",CONSTRUÇÃO DE UMA ESCOLA PROFISSIONALIZANTE NO MUNICÍPIO DE SÃO LUIS DO CURÚ - CE,SÃO LUÍS DO CURU,24.76,Em Execução,7544816.61,
6953,CONCRETA ENGENHARIA LTDA,"Thu, 04 Jan 2018","Mon, 20 Jan 2014","EXPANSÃO DA RESERVA TÉCNICA E DA ÁREA DE EXPOSIÇÃO DO MEMORIAL DA CULTURA CEARENSE DO CENTRO DRAGÃO DO MAR, FACHADA, ACESSOS E ESTACIONAMENTO DA BIBLIOTECA PÚBLICA GOV. MENEZES PIMENTEL",FORTALEZA,58.42,Em Execução,2333084.34,
7245,N2,"Mon, 15 Aug 2016","Fri, 24 Apr 2015",CONSTRUÇÃO DA REGIONAL DO DETRAN/CE NO MUNICÍPIO DE ARACATI - CE,ARACATI,100.00,Concluída,1909658.23,
2479,CONSTRUTORA E IMOBILIÁRIA ATUALPA LTDA,"Sat, 21 Jan 2012","Wed, 29 Sep 2010",REFORMA DE QUADRAS ESPORTIVAS COM FABRICAÇÃO FORNECIMENTO E MONTAGEM DE ESTRUTURA METALICA COM COBERTA  NO MUNICIPIO DE BOA VIAGEM,BOA VIAGEM,77.13,Concluída,84611.07,
7046,CYTHYAGO,"Sat, 25 Nov 2017","Wed, 18 Jun 2014","CONSTRUÇÃO DE QUADRA COBERTA C/ VESTIÁRIO (25,80X38), NA EEFA VICENTE RIBEIRO DO AMARAL - MONSENHOR TABOSA - CE",MONSENHOR TABOSA,48.97,Em Execução,166690.55,
2579,CAPELLA CONSTRUÇÕES,"Fri, 11 May 2012","Thu, 15 Sep 2011",CONSTRUÇÃO DE UMA ESCOLA DE EDUCAÇÃO PROFISSIONAL COM 12(DOZE) SALAS PADRÃO MEC/FNDE ESPECIAFICAÇÕES TÉCNICAS,CANINDÉ,96.46,Cancelada,5866045.28,
2503,CONSTRUTORA E IMOBILIÁRIA ATUALPA LTDA,"Tue, 24 Jan 2012","Wed, 01 Dec 2010","REFORMA DE QUADRAS ESPORTIVAS COM FABRICAÇÃO, FORNECIMENTO E MONTAGEM DE ESTRUTURA METALICA COM COBERTA NO MUNICÍPIO DE IGUATU",IGUATU,10.76,Cancelada,172397.18,
7193,EFICAZ,"Wed, 12 Aug 2015","Wed, 15 Apr 2015",CONSTRUÇÃO DO POSTO DE FISCALIZAÇÃO DA PRE NO MUNICÍPIO JARDIM - CE,JARDIM,0.00,Paralisada,557417.69,
7568,SM,"Fri, 18 Aug 2017","Wed, 09 Aug 2017","SERVIÇO DE MONTAGEM DE SISTEMA DE FECHAMENTO PARA ESPAÇOS ABERTOS DO TIPO GRADIL PARA AS OBRAS PARA O PROGRAMA MAIS INFÂNCIA CEARÁ, MODALIDADE BRINQUEDOPRAÇA, NO MUNICIPIO DE PARAIPABA/CE",PARAIPABA,100.00,Em Execução,9730.66,
7697,OK EMPREENDIMENTOS,"Sun, 29 Apr 2018","Mon, 02 Oct 2017","CONCLUSÃO DA CONSTRUÇÃO DA ESCOLA DE ENSINO MÉDIO, EM ÁREA RURAL, NO MUNICÍPIO DE BEBERIBE, DISTRITO DE FORQUILHA - LOTE I",BEBERIBE,7.78,Em Execução,865842.89,
6767,OX-GENIUM,"Wed, 03 Dec 2014","Mon, 22 Apr 2013","INSTALAÇÃO DOS EQUIPAMENTOS DOS GASES MEDICINAIS, INCLUSIVE A REDE DE TUBULAÇÃO NAS OBRAS DAS POLICLÍNICAS TIPO I ICÓ - CE (LOTE I)",ICÓ,92.01,Concluída,112147.92,
2444,FUJITA ENGENHARIA LTDA,"Thu, 10 Feb 2011","Tue, 14 Sep 2010",CONSTRUÇÃO DO HOSPITAL DO CARIRI NO MUNICIPIO DE JUAZEIRO DO NORTE,JUAZEIRO DO NORTE,100.00,Concluída,12079090.59,
5948,FIEZA PROJETOS,"Mon, 04 May 2009","Thu, 06 Nov 2008","CONSTRUÇÃO DE CADEIA PÚBLICA COM 32 VAGAS, EM CRUZ/SE",CRUZ,0.00,Em Execução,1078253.32,
5796,ANSA,"Tue, 07 Jul 2009","Thu, 09 Apr 2009","CONSTRUÇÃO DA QUADRA COBERTA NA ESCOLA EEFM SIMÃO ANGELO, EM PENAFORTE",PENAFORTE,100.00,Concluída,532813.32,
2452,ZIGMA CONSTRUÇÕES E SERVIÇOS LTDA,"Sat, 07 Jan 2012","Mon, 04 Oct 2010",REFORMA E AMPLIAÇÃO DA CADEIA  PÚBLICA DO MUNICIPIO DE MISSAO VELHA,MISSÃO VELHA,75.39,Concluída,170005.67,
6960,MPI,"Wed, 30 Jul 2014","Wed, 02 Apr 2014","OBRA DE AMPLIAÇÃO ELÉTRICA DO HOSPITAL DE MESSEJANA, EM FORTALEZA - CE",FORTALEZA,100.00,Concluída,1061914.06,
6408,CONSTRUTORA E IMOBILIÁRIA JMV LTDA,"Wed, 02 Oct 2013","Mon, 12 Mar 2012",SUBESTAÇÃO DO CEO II COM RAMAL DE ENTRADA - CRATEÚS,CRATEÚS,96.20,Concluída,23838.28,
7071,CONSTRUTORA BORGES  CARNEIRO LTDA,"Thu, 12 Nov 2015","Fri, 27 Jun 2014",OBRAS DE INFRAESTRURURA E MELHORIAS DOS GEOSSÍTIOS DOS GEOPARK ARARIPE - CE,SANTANA DO CARIRI,94.08,Concluída,3022026.87,
7038,EDIFICA,"Tue, 07 Nov 2017","Thu, 26 Jun 2014","CONSTRUÇÃO DE QUADRAS COBERTAS COM VESTIÁRIOS (25,80 X 38M) NA EEFM ARISTARCO CARDOSO - PORTEIRAS - CE",PORTEIRAS,86.40,Em Execução,239952.27,
6068,CONSTRUTORA MORAIS VASCONCELOS LTDA.,"Sun, 13 Mar 2101","Wed, 15 Sep 2100","CONSTRUÇÃO DA SEDE DO INSTITUTO DE PESQUISA, DESENVOLVIMENTO E INOVAÇÃO - IPDI - 1ª ETAPA, NA UFC, EM FORTALEZA-CE",FORTALEZA,100.00,Concluída,2109581.46,
6346,DUPLO  M,"Wed, 20 Apr 2011","Fri, 09 Sep 2005",CONSTRUÇÃO DA PENITENCIÁRIA DE PACATUBA,PACATUBA,99.97,Concluída,10344022.38,
6954,COSAMPA,"Thu, 11 Feb 2016","Thu, 13 Feb 2014",EXECUÇÃO DE OBRAS DE IMPLANTAÇÃO DO COMPLEXO TURISTICOPAISAGÍSTICO DO CENTRO HISTÓRICO DE ARACATI - CE,ARACATI,100.00,Concluída,16536502.67,
7249,TECNOCON,"Sun, 12 Jun 2016","Mon, 06 Feb 2012",SERVIÇOS DE EXECUÇÃO DAS OBRAS DE INTERNALIZAÇÃO SUBTERRÂNEA DAS REDES TELEFÔNICA E LÓGICA DO SÍTIO HISTÓRICO DA CIDADE DE SOBRAL - CE,SOBRAL,80.47,Em Execução,3751939.89,
6928,AMP ENGENHARIA,"Sat, 23 Jul 2016","Tue, 05 Nov 2013","REFORMA DOS SETORES 3 E 4, RECUPERAÇÃO ESTRUTURAL DA FACHADA DA EMERGÊNCIA E BRISES NO SETOR DE INTERNAÇÃO DO HOSPITAL GERAL DE FORTALEZA - HGF",FORTALEZA,97.41,Paralisada,3832997.89,
2499,CONSTRUTORA E IMOBILIÁRIA ATUALPA LTDA,"Mon, 23 Jan 2012","Tue, 30 Nov 2010","REFORMA DE QUADRAS ESPORTIVAS COM FABRICAÇÃO, FORNECIMENTO E MONTAGEM DE ESTRUTURA METALICA COM COBERTA NO MUNICÍPIO DE MOMBAÇA",MOMBAÇA,3.56,Cancelada,221416.21,
7768,ENGEPLAN,"Mon, 09 Apr 2018","Mon, 11 Dec 2017",EXECUÇÃO DA CONSTRUÇÃO DO CENTRO DE ESPORTE PARA FUTEBOL – ARENINHA NO MUNICÍPIO DE ITAITINGA - CE,ITAITINGA,0.00,Em Execução,1536620.96,
4818,CONSTRUTORA BORGES  CARNEIRO LTDA,"Sat, 04 Feb 2012","Fri, 04 Jun 2010",REFORMA E AMPLIAÇÃO DA DELEGACIA METROPOLITANA DO MUNICIPIO DE EUSEBIO - CE,EUSÉBIO,100.00,Concluída,364598.39,
6216,CONFAHT CONSTRUTORA HOLANDA LTDA,"Wed, 06 Jan 2010","Mon, 10 Aug 2009",CONSTRUÇÃO DE UMA COMPAHIA DE BOMBEIROSEM MESSEJANA,FORTALEZA,82.63,Em Execução,479263.20,
4748,CONSTRUTORA ADLE,"Sat, 26 Feb 2011","Tue, 01 Jun 2010",CONSTRUÇAÕ DE UMA QUADRA POLIESPORTIVA COBERTA COM ARQUIBANCADA DOS DOIS LADOS NO DISTRITO DE JAGUARAO NO MUNICIPIO DE ARACOIABA,ARACOIABA,95.31,Em Execução,399430.82,
7214,P & M,"Thu, 16 Mar 2017","Fri, 20 Mar 2015","SERVIÇO DE INSTALAÇÃO DE SUBESTAÇÃO, POSTES E REFLETORES PARA AS MACRORREGIÕES DO DEPARTAMENTO ESTADUAL DE TRÂNSITO - DETRAN/CE - BATURITÉ - CE",BATURITÉ,100.00,Concluída,446851.87,
6414,GEOSOLO ENGENHARIA,"Mon, 12 Nov 2012","Wed, 13 May 2009","EXECUÇÃO DO SISTEMA ""OFF FARM"" E ""ON FARM"" DO PROJETO DE AGRICULTURA IRRIGADA - MANDACARU - 1ª ETAPA",MARACANAÚ,92.69,Em Execução,7119391.41,
6418,LINEAR,"Wed, 26 Mar 2014","Wed, 04 Apr 2012",CONSTRUÇÃO DE 19 (DEZENOVE) ESCOLAS DE EDUCAÇÃO PROFISSIONAL EM DIVERSOS MUNICIPIOS DO ESTADO DO CEARÁ,REDENÇÃO,73.26,Cancelada,2581972.46,
6483,CONSTRUTORA ASTRAL,"Tue, 15 Jan 2013","Tue, 22 May 2012",REFORMA A COBERTA DO ARQUIVO PÚBLICO INTERMEDIÁRIO DO ESTADO DO CEARÁ,FORTALEZA,100.00,Concluída,89899.41,
5939,ACLIVE CONSTRUÇOES,"Tue, 16 Mar 2010","Tue, 17 Nov 2009",REFORMA E RECUPERAÇÃO DA CADEIA PÚBLICA DE QUIXADÁ - CE,QUIXADÁ,99.82,Em Execução,255199.19,
6772,OX-GENIUM,"Wed, 03 Dec 2014","Mon, 22 Apr 2013","INSTALAÇÃO DOS EQUIPAMENTOS DOS GASES MEDICINAIS, INCLUSIVE A REDE DE TUBULAÇÃO NAS OBRAS DAS POLICLÍNICAS TIPO II CAUCAIA - CE (LOTE II)",CAUCAIA,62.54,Concluída,135541.09,
6680,MORADA CONSTRUÇÕES E SERVIÇOS LTDA,"Mon, 06 Oct 2014","Mon, 21 Jan 2013",CONSTRUÇÃO DA QUADRA COBERTA COM VESTIÁRIO (LOTE III) NA EEFM LICEU DE MESSEJANA - FORTALEZA NO ESTADO DO CEARÁ,FORTALEZA,74.00,Cancelada,113864.30,
6206,VNC CONSTRUCOES,"Sat, 06 Nov 2010","Tue, 17 Mar 2009",REFORMA COM AMPLIAÇÃO DE EDIFICAÇÃO P/ INSTALAÇÃO DA CIOPOS - SOBRAL,SOBRAL,50.89,Cancelada,1502966.20,
7594,CONSTRARCT,"Mon, 09 Oct 2017","Mon, 22 May 2017","OBRA DE REFORMA DO NÚCLEO DA DEFENSORIA SITUADO NO PILOTIS DO PRÉDIO DA SEPLAG, EM FORTALEZA - CE",FORTALEZA,100.00,Concluída,364107.90,
6198,C&D COMÉRCIO E SERVIÇOS,"Thu, 02 Apr 2009","Mon, 02 Feb 2009",EXECUÇÃO DE REFORMA PARA INSTALAÇÃO DE TELECENTROS NA DELEGACIA - LOTE II EM  CRATO E  JUAZEIRDO DO NORTE,CRATO,91.25,Em Execução,63030.12,
5974,TECNOCON,"Sun, 01 Feb 2009","Tue, 04 Nov 2008",CONSTRUÇÃO DE COBERTA DE QUADRA ESPORTIVAS ESCOLARES ESTADUAIS-LOTE X - EM VIÇOSA DO CEARÁ,VIÇOSA DO CEARÁ,62.29,Em Execução,393400.44,
6707,TECNOCON,"Tue, 25 Nov 2014","Thu, 21 Feb 2013",CONSTRUÇÃO DA INDÚSTRIA DE BENEFICIAMENTO DE PESCADO - DISTRITO DE JAIBARAS - MUNICÍPIO DE SOBRAL - CE,SOBRAL,96.85,Paralisada,8982678.71,
6622,NOVO HORIZONTE CONTAINERS,"Fri, 24 Nov 2017","Mon, 03 Sep 2012","ARACATI - AQUISIÇÃO DE MÓDULOS PARA IMPLANTAÇÃO DE UNIDADES DE PRONTO ATENDIMENTO DE SAÚDE, INCLUINDO A INSTALAÇÃO, MONTAGEM E ASSISTÊNCIA TÉCNICA",ARACATI,100.00,Concluída,1907500.00,
5937,C.J. SERVIÇOS E CONSTRUÇÕES LTDA,"Mon, 25 Apr 2016","Tue, 15 Dec 2009",REFORMA E RECUPERAÇÃO DA CADEIA PÚBLICA DE IGUATU-CE,IGUATU,100.00,Concluída,202704.60,
4775,ATTICA,"Sun, 16 Jun 2013","Mon, 01 Feb 2010",CONSTRUÇÃO FACULDADE DE ITAPIPOCA - FATEC NO MUNICIPIO DE ITAPIPOCA,ITAPIPOCA,100.00,Concluída,9285699.45,
6825,CONSTRUTORA MORAIS VASCONCELOS LTDA.,"Tue, 13 Oct 2015","Thu, 24 Oct 2013","CONSTRUÇÃO DE ESCOLA DE EDUCAÇÃO PROFISSIONAL, MUNICIPIO DE BARRO - CE",BARRO,99.65,Concluída,2733139.96,
7508,BWS CONSTRUÇÕES LTDA,"Sun, 08 Jan 2017","Wed, 13 Jul 2016","RECUPERAÇÃO DA UNIDADE LOCALIZADA NO INSTITUTO PENAL PAULO SARASATE, SELVA DE PEDRAS II, CONHECIDO COMO ""SELVINHA"" NO MUNICIPIO DE AQUIRAZ - CE",AQUIRAZ,74.94,Concluída,682916.36,
6948,CONCRETA ENGENHARIA LTDA,"Tue, 14 Oct 2014","Thu, 19 Dec 2013",OBRAS DOS SERVIÇOS COMPLEMENTARES COM TERRAPLANAGEM / FOSSA / SUMIDOURO NA POLICLÍNICA DE BARBALHA-CE,BARBALHA,100.00,Concluída,225936.52,
6013,VNC CONSTRUCOES,"Sun, 28 Feb 2010","Tue, 05 May 2009",REFORMA E AMPLIAÇÃO DA COORDENADORIA DE ASSISTÊNCIA FARMACÊUTICA-COASF/SESA-FORTALEZA,FORTALEZA,75.15,Em Execução,1416547.31,
6130,COINSTEL,"Sun, 28 Mar 2010","Tue, 29 Dec 2009",RECUPERAÇÃO DA COBERTA E INSTALAÇÕES ELÉTRICAS NO BLOCO  DA ADMINISTRAÇÃO DA POLICIA MILITAR.,FORTALEZA,100.00,Concluída,82129.95,
4830,CONSTRUTORA E IMOBILIÁRIA ATUALPA LTDA,"Thu, 13 Mar 2014","Thu, 10 Nov 2011",REFORMA DA SEDE DA EMATERCE EM FORTALEZA-CE,FORTALEZA,100.00,Concluída,1317753.79,
7215,P & M,"Thu, 16 Mar 2017","Fri, 20 Mar 2015","SERVIÇO DE INSTALAÇÃO DE SUBESTAÇÃO, POSTES E REFLETORES PARA AS MACRORREGIÕES DO DEPARTAMENTO ESTADUAL DE TRÂNSITO - DETRAN/CE - TIANGUÁ - CE",TIANGUÁ,53.28,Em Execução,154133.33,
6782,CONSTRUTORA BORGES  CARNEIRO LTDA,"Fri, 21 Feb 2014","Mon, 10 Jun 2013","URBANIZAÇÃO DA AVENIDA PERICENTRAL SUL, NO MUNICÍPIO DE NOVA OLINDA-CE",NOVA OLINDA,100.00,Concluída,1085268.24,
6484,AMP ENGENHARIA,"Sat, 13 Aug 2016","Tue, 24 Apr 2012","MANUTENÇÃO PREDIAL DO GABINETE DO GOVERNADOR E RESIDÊNCIA OFICIAL, EM FORTALEZA-CE",FORTALEZA,63.30,Concluída,1596299.81,
6995,POLYTEC,"Sun, 02 Nov 2014","Thu, 05 Jun 2014","OBRA DE REFORMA DO NÚCLEO DE PESQUISA EM SANIDADE ANIMAL, EM FORTALEZA - CE",FORTALEZA,100.00,Concluída,141299.44,
7109,TECNOS,"Mon, 05 Sep 2016","Tue, 12 Aug 2014","CONSTRUÇÃO DE QUADRA COBERTA COM VESTIÁRIO (25,80X38) NA EEFM FILGUEIRAS LIMA - LAVRAS DA MANGABEIRA - CE",LAVRAS DA MANGABEIRA,51.05,Cancelada,174871.80,
6020,AMP ENGENHARIA,"Sat, 31 Oct 2009","Tue, 05 May 2009","CONSTRUÇÃO DA PLICLÍNICA, TIPO 1, NO MUNICÍPIO DE BATURITÉ",BATURITÉ,100.00,Concluída,3681858.57,
6574,H E G,"Sun, 20 Jan 2013","Fri, 26 Oct 2012",MONTAGEM DA SUBESTAÇÃO AÉREA TRIFÁSICA DE 300KVA DO QUARTEL DO COMANDO GERAL DA POLÍCIA MILITAR DO CEARÁ,FORTALEZA,100.00,Concluída,178876.99,
6443,MARFA ENGENHARIA LTDA,"Sun, 13 Feb 2011","Fri, 02 Oct 2009",CONSTRUÇÃO DE 07 ESCOLAS ESTADUAIAS PROFISSIONALIZANTES COM 12 SALAS PADRÕES,MASSAPÊ,99.76,Em Execução,4881951.29,
6658,ATHOS CONSTRUÇÕES,"Tue, 22 Apr 2014","Mon, 14 Jan 2013","CONSTRUÇÃO DE QUADRAS COBERTAS COM VESTIÁRIOS NO LICEUDO CRATO, NO MUNICIPIO DE CRATO-CE",CRATO,99.77,Concluída,481309.17,
6819,MORADA CONSTRUÇÕES E SERVIÇOS LTDA,"Tue, 07 Oct 2014","Tue, 29 Oct 2013","CONSTRUÇÃO DE ESCOLA DE ENSINO MÉDIO NA ÁREA RURAL DE (PARAJURU), NO MUNICIPIO DE BEBERIBE-CE",BEBERIBE,15.72,Cancelada,789450.76,
6250,CONSTRUTORA CHC LTDA,"Sun, 16 May 2010","Tue, 21 Jul 2009",CONSTRUÇÃO DO POSTO DE ATENDIMENTO DO DETRAN DE TAUÁ,TAUÁ,100.00,Concluída,2183383.96,
6575,ANGULUS,"Sun, 09 Jun 2013","Thu, 08 Nov 2012","RECUPERAÇÃO DA COBERTA DO QUARTEL DO COMANDO GERAL DA POLÍCIA MILITAR DO ESTADO DO CEARÁ - QCG-PM-CE, EM FORTALEZA-CE",FORTALEZA,100.00,Concluída,89101.12,
6560,GRANITO,"Tue, 10 Dec 2013","Mon, 17 Sep 2012",EXECUÇÃO DAS OBRAS COMPLEMENTARES NO CENTRO DE CONVENÇÕES DO CARIRI,CRATO,100.00,Concluída,4331274.29,
6177,KVM,"Sun, 25 Jan 2009","Fri, 29 Aug 2008","CONSTRUÇÃO DE UMA DELEGACIA DE POLICIA CIVIL - PADRÃO II, COM NOVA FACHADA - EM PEDRA BRANCA",PEDRA BRANCA,100.00,Em Execução,640737.69,
7504,DATERRA CONSTRUÇÕES E SERVIÇOS LTDA - ME,"Fri, 30 Dec 2016","Mon, 04 Jul 2016",RECUPERAÇÃO EMERGENCIAL NA CASA DE PRIVAÇÃO PROVISÓRIA DE LIBERDADE PROFESSOR JUCÁ NETO - CPPL III,ITAITINGA,99.65,Em Execução,1907777.61,
7088,TECNOS,"Thu, 10 Nov 2016","Thu, 24 Jul 2014","CONSTRUÇÃO DE QUADRA COBERTA COM VESTIÁRIO (25,80X38), EEM GOVERNADOR ADAUTO BEZERRA, IGUATU - CE",IGUATU,32.22,Cancelada,506254.08,
2421,TECNOCON,"Thu, 22 May 2014","Thu, 12 Aug 2010",CONSTRUÇÃO DA REGIONAL DO DETRAN NO MUNICIPIO DE SOBRAL -CE,SOBRAL,100.00,Concluída,1731607.80,
6919,FORTEKS ENGENHARIA,"Fri, 21 Oct 2016","Wed, 06 Nov 2013","OBRAS DE CONSTRUÇÃO DE UMA ESCOLA DE ENSINO MÉDIO, NO MUNICIPIO DE PARAMOTI - CE",PARAMOTI,98.96,Em Execução,1612764.72,
6598,CONSORCIO ACTIVA / MPA,"Mon, 07 Jul 2014","Tue, 11 Dec 2012","REFORMA E MODERNIZAÇÃO DAS INTALAÇÕES FÍSICAS DA SECRETARIA DO DESENVOLVIMENTO AGRÁRIO - SDA, NO MUNICIPIO DE FORTALEZA",FORTALEZA,92.78,Concluída,3838786.11,
6642,BWS CONSTRUÇÕES LTDA,"Sat, 15 Jun 2013","Mon, 17 Dec 2012","OBRAS COMPLEMENTARES NO ESTANDE DE TIROS DA ACADEMIA ESTADUAL DE SEGURANÇA PÚBLICA - AESP, NO MUNICIPIO DE FORTALEZA-CE",FORTALEZA,100.00,Concluída,299985.63,
5795,CONSTRUTORA E IMOBILIÁRIA JMV LTDA,"Tue, 21 Feb 2012","Wed, 15 Apr 2009","CONSTRUÇÃO DE UMA QUADRA COBERTA NA EEFM MARIA DOLORES PETROLA, EM ARNEIROZ",ARNEIROZ,105.81,Concluída,448187.34,
6309,CAD CONSTRUÇÕES LTDA,"Fri, 24 Aug 2012","Fri, 02 Oct 2009","CONSTRUÇÃO DE 10 (DEZ)  ESCOLAS ESTADUAIS DE EDUCAÇÃO PROFISSIONALIZANTE COM 12 SALAS PADRÕES, LOTE VI",TAUÁ,100.00,Concluída,2054495.60,
6721,TECNOCON,"Sun, 26 Jul 2015","Thu, 07 Feb 2013",CONSTRUÇÃO DE ESCOLA FAMÍLIA AGRÍCOLA EFA NA ÁREA RURAL (CAIÇARA/LOCAL CRUZ),CRUZ,95.57,Em Execução,1619711.70,
7448,ATHOS CONSTRUÇÕES,"Mon, 15 Jan 2018","Mon, 18 Jul 2016",CONSTRUÇÃO DE UMA ESCOLA PROFISSIONALIZANTE NO MUNICÍPIO DE TABULEIRO DO NORTE - CE,TABULEIRO DO NORTE,81.53,Em Execução,7313279.31,
7381,TECNOS,"Wed, 20 Dec 2017","Thu, 11 Feb 2016","OBRA DE CONSTRUÇÃO DO CENTRO DE EDUCAÇÃO INFANTIL-CEI, NO MUNICÍPIO DE BARBALHA/CE",BARBALHA,9.96,Em Execução,1024493.36,
5946,CONSTRUTORA JUSTO JUNIOR LTDA,"Mon, 17 Aug 2009","Thu, 06 Nov 2008","CONSTRUÇÃO DE UMA CADEIA PÚBLICA COM 32 VAGAS, EM ARARIPE",ARARIPE,96.61,Concluída,1272323.75,
6674,DATERRA CONSTRUÇÕES E SERVIÇOS LTDA - ME,"Mon, 08 Dec 2014","Mon, 21 Jan 2013","CONSTRUÇÃO DA QUADRA COBERTA COM VESTIÁRIO NO CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS FREI JOSÉ ADEMIR ALMEIDA, NO MUNICIPIO DE CANINDE - CE",CANINDÉ,100.00,Concluída,136974.36,
6585,CONSTRAM,"Sun, 03 Aug 2014","Mon, 12 Nov 2012",CONSTRUÇÃO DA ÁREA DE EXAMES NO POSTO DO DETRAN-CE DO MUNICÍPIO DE JUAZEIRO  DO NORTE,JUAZEIRO DO NORTE,99.97,Concluída,1651643.27,
6024,CINZEL,"Tue, 13 Sep 2011","Wed, 07 May 2008",AMPLIAÇÃO E REFORMA DO HOSPITAL INFANTIL ALBERT SABIN - HIAS (1ª ETAPA) - FORTALEZA,FORTALEZA,100.00,Em Execução,12516036.97,
6300,VAP CONSTRUÇÕES LTDA,"Thu, 29 Aug 2013","Sun, 04 Apr 2010","CONSTRUÇÃO DE 04 DELEGACIAS DE POLICIA CIVIL PADRAO II COM NOVA FACHADA NOS SEGUINTES MUNICIPIOS: JAGUARETAMA,ALTO SANTO SOLONOPOLIS E NOVO ORIENTE",NOVO ORIENTE,92.88,Concluída,1017690.24,
7758,SALINAS,"Mon, 09 Apr 2018","Mon, 11 Dec 2017",EXECUÇÃO DA CONSTRUÇÃO DO CENTRO DE ESPORTE PARA FUTEBOL – ARENINHA NO MUNICÍPIO DE ITAPIPOCA - CE,ITAPIPOCA,21.13,Em Execução,1739146.53,
2554,CONCRETOP CONSTRUÇÕES LTDA,"Tue, 21 Aug 2012","Mon, 14 Mar 2011","REFORMA DO TERMINAL RODOVIÁRIO ALFREDES RAIMUNDO LEOPOLDO, NO MUNICIPIO DE COREAU",COREAÚ,100.00,Concluída,474391.84,
7027,BORGES & LIMA CONSTRUÇÕES,"Mon, 15 Feb 2016","Thu, 26 Jun 2014",EFM DEPUTADO EMANUEL RODRIGUES VIÇOSA DO CEARÁ - CE,VIÇOSA DO CEARÁ,0.00,Cancelada,273209.44,
5960,ANSA,"Tue, 23 Sep 2008","Tue, 27 May 2008",RECUPERAÇÃO DAS VILAS OLÍMPICAS DE MESSEJANA E GENIBÁU,FORTALEZA,100.00,Concluída,355547.04,
6349,CONSTRUTORA BORGES  CARNEIRO LTDA,"Sun, 21 Apr 2013","Wed, 01 Feb 2012",REQUALIFICAÇÃO URBANA DA ÁREA CENTRAL DE FARIA BRITO - PRAÇA ANTONIO MOREIRA,FARIAS BRITO,98.10,Concluída,188814.94,
6423,CONSTRAM,"Tue, 09 Sep 2014","Wed, 04 Apr 2012","CONSTRUÇÃO DE ESCOLA DE EDUCAÇÃO PROFISSIONALIZANTE COM 12 SALAS PADRAO, NO MUNICIPIO DE IGUATÚ - ESTADO DO CEARÁ",IGUATU,100.00,Concluída,6386091.67,
6102,COSAMPA,"Fri, 01 Aug 2014","Wed, 02 Dec 2009",REFORMA COM AMPLIAÇÃO DO POSTO FISCAL MATA FRESCA EM ARACATI-CE,ARACATI,100.00,Concluída,8777405.36,
6922,FORTEKS ENGENHARIA,"Sun, 25 Dec 2016","Mon, 11 Nov 2013","OBRAS DE CONSTRUÇÃO DE UMA ESCOLA DE ENSINO MÉDIO, NO MUNICIPIO DE POTIRETAMA - CE",POTIRETAMA,99.00,Em Execução,2341602.50,
5846,SOUZA & FREITAS EDIFICAÇÕES LTDA,"Fri, 11 Jun 2010","Thu, 15 Oct 2009",CONSTRUÇÃO DE 10 ESCOLAS ESTADUAIS DE EDUCAÇÃO PROFISSIONALIZANTE COM 12 SALAS PADRÕES,ACARAÚ,100.00,Concluída,2210010.27,
7225,P & M,"Sat, 02 Mar 2019","Fri, 03 Feb 2017","SERVIÇO DE INSTALAÇÃO DE SUBESTAÇÃO, POSTES E REFLETORES PARA AS MACRORREGIÕES DO DEPARTAMENTO ESTADUAL DE TRÂNSITO - DETRAN/CE - CRATEÚS - CE",CRATEÚS,16.48,Em Execução,253128.47,
